alert_id,review_priority,review_status,metric_name,service_date,hour_of_day,PULocationID,pickup_borough,pickup_zone,current_trip_count,observed_value,baseline_value,robust_z,relative_deviation,direction,investigation_prompt,interpretation_boundary,reviewer,review_notes,disposition
a_3d870dcbe3d5bf8f,high,pending,trip_volume,2026-01-12,21,142,Manhattan,Lincoln Square East,286,286.0,129.0,157.0,1.2170542635658914,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_af0f2846f747e577,high,pending,trip_volume,2026-01-12,8,143,Manhattan,Lincoln Square West,138,138.0,49.0,12.005935518683396,1.816326530612245,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5e9c5b3fca89302b,high,pending,trip_volume,2026-01-12,21,163,Manhattan,Midtown North,276,276.0,126.0,101.17361392148928,1.1904761904761905,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_c23dec360995113a,high,pending,trip_volume,2026-01-12,7,229,Manhattan,Sutton Place/Turtle Bay North,79,79.0,29.0,11.241512657943252,1.7241379310344827,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_4bf335876b96d97f,high,pending,trip_volume,2026-01-12,8,230,Manhattan,Times Sq/Theatre District,157,157.0,76.0,18.21125050586807,1.0657894736842106,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_9c8e9f5f492ff757,high,pending,trip_volume,2026-01-12,8,231,Manhattan,TriBeCa/Civic Center,75,75.0,28.0,10.567021898466658,1.6785714285714286,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_c9cf0e751570067c,high,pending,trip_volume,2026-01-12,7,236,Manhattan,Upper East Side North,277,277.0,65.0,71.4960205045191,3.2615384615384615,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_2f2cf3e7093af699,high,pending,trip_volume,2026-01-12,8,236,Manhattan,Upper East Side North,416,416.0,113.0,40.87414002428167,2.6814159292035398,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5b3b9ff131602c45,high,pending,trip_volume,2026-01-12,7,237,Manhattan,Upper East Side South,196,196.0,47.0,20.099824632402537,3.1702127659574466,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_6606c85fe954ff71,high,pending,trip_volume,2026-01-12,12,246,Manhattan,West Chelsea/Hudson Yards,197,197.0,55.0,7.98147398713971,2.581818181818182,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_46d09106cbde8e42,high,pending,trip_volume,2026-01-12,13,246,Manhattan,West Chelsea/Hudson Yards,238,238.0,82.0,105.22055847834885,1.9024390243902438,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_52fef0bc63e3abb7,high,pending,trip_volume,2026-01-12,14,246,Manhattan,West Chelsea/Hudson Yards,284,284.0,66.0,7.738893977152513,3.303030303030303,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_57353cfe2939c13f,high,pending,trip_volume,2026-01-12,15,246,Manhattan,West Chelsea/Hudson Yards,334,334.0,78.0,19.185514936223154,3.282051282051282,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3aac3a9a4c40ebc0,high,pending,trip_volume,2026-01-12,16,246,Manhattan,West Chelsea/Hudson Yards,325,325.0,88.0,7.612109999807289,2.6931818181818183,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_115006ca0492fdb6,high,pending,trip_volume,2026-01-12,17,246,Manhattan,West Chelsea/Hudson Yards,332,332.0,98.0,8.768379873195737,2.3877551020408165,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d2b5f7f29064cef4,high,pending,trip_volume,2026-01-12,19,246,Manhattan,West Chelsea/Hudson Yards,222,222.0,81.0,141.0,1.7407407407407407,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_67a51f81827f5f14,high,pending,trip_volume,2026-01-12,20,246,Manhattan,West Chelsea/Hudson Yards,192,192.0,63.0,12.429901138925826,2.0476190476190474,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_1c58e519e8bce1ff,high,pending,trip_volume,2026-01-12,22,246,Manhattan,West Chelsea/Hudson Yards,88,88.0,35.0,17.874005126129774,1.5142857142857142,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_32ed3e8d746f47f7,high,pending,trip_volume,2026-01-12,8,249,Manhattan,West Village,104,104.0,28.0,17.087099240073744,2.7142857142857144,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5b5775021263982f,high,pending,trip_volume,2026-01-12,6,263,Manhattan,Yorkville West,78,78.0,31.0,47.0,1.5161290322580645,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_292686069b365f8e,high,pending,trip_volume,2026-01-13,7,230,Manhattan,Times Sq/Theatre District,93,93.0,42.0,51.0,1.2142857142857142,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_01e6010f3a927a4c,high,pending,trip_volume,2026-01-13,8,230,Manhattan,Times Sq/Theatre District,203,203.0,74.0,129.0,1.7432432432432432,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0996c761aa816169,high,pending,trip_volume,2026-01-13,11,230,Manhattan,Times Sq/Theatre District,206,206.0,100.0,35.74801025225955,1.06,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_14b0d24126644fab,high,pending,trip_volume,2026-01-13,10,246,Manhattan,West Chelsea/Hudson Yards,146,146.0,56.0,12.140833670578715,1.6071428571428572,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5cf021b2cb15d077,high,pending,trip_volume,2026-01-13,11,246,Manhattan,West Chelsea/Hudson Yards,227,227.0,61.0,111.96546607311481,2.721311475409836,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3e73bf91d2f9a788,high,pending,trip_volume,2026-01-13,12,246,Manhattan,West Chelsea/Hudson Yards,277,277.0,65.0,212.0,3.2615384615384615,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_52ffbcdd830ffad8,high,pending,trip_volume,2026-01-13,13,246,Manhattan,West Chelsea/Hudson Yards,334,334.0,64.0,14.008654235283132,4.21875,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_a6089f46cb55b463,high,pending,trip_volume,2026-01-13,14,246,Manhattan,West Chelsea/Hudson Yards,327,327.0,75.0,84.98583569405099,3.36,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d67746b816f6dc28,high,pending,trip_volume,2026-01-13,15,246,Manhattan,West Chelsea/Hudson Yards,383,383.0,114.0,36.287602859840824,2.3596491228070176,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_b0be00fec7779572,high,pending,trip_volume,2026-01-13,16,246,Manhattan,West Chelsea/Hudson Yards,360,360.0,131.0,14.0416712654673,1.748091603053435,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3a2769d2540d1125,high,pending,trip_volume,2026-01-18,22,79,Manhattan,East Village,353,353.0,80.0,15.34466477809254,3.4125,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3e25c61ee1ac62d1,high,pending,trip_volume,2026-01-18,23,79,Manhattan,East Village,282,282.0,70.0,10.213717214931298,3.0285714285714285,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_c5567185ea9aa3a4,high,pending,trip_volume,2026-01-18,22,87,Manhattan,Financial District North,90,90.0,15.0,25.29340348037232,5.0,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_21d5e0c066693082,high,pending,trip_volume,2026-01-18,22,107,Manhattan,Gramercy,180,180.0,53.0,7.138360537793965,2.3962264150943398,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_b3525a22db472642,high,pending,trip_volume,2026-01-18,23,107,Manhattan,Gramercy,112,112.0,31.0,13.658437879401053,2.6129032258064515,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_904a25b40704d61f,high,pending,trip_volume,2026-01-18,22,113,Manhattan,Greenwich Village North,100,100.0,18.0,82.0,4.555555555555555,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_b3afcd13a88acbfc,high,pending,trip_volume,2026-01-18,22,114,Manhattan,Greenwich Village South,204,204.0,68.0,13.10439189840242,2.0,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_391ccc2670c647bb,high,pending,trip_volume,2026-01-18,23,114,Manhattan,Greenwich Village South,181,181.0,57.0,41.818427087548905,2.175438596491228,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_aab03cddd9c573a6,high,pending,trip_volume,2026-01-18,23,144,Manhattan,Little Italy/NoLiTa,85,85.0,27.0,58.0,2.1481481481481484,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5ffb8df7fcf7c329,high,pending,trip_volume,2026-01-18,22,148,Manhattan,Lower East Side,120,120.0,48.0,12.140833670578713,1.5,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_50d50c121ecc7525,high,pending,trip_volume,2026-01-18,23,148,Manhattan,Lower East Side,127,127.0,49.0,26.305139619587212,1.5918367346938775,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_55323560f69ab610,high,pending,trip_volume,2026-01-18,1,226,Queens,Sunnyside,76,76.0,6.0,23.607176581680832,11.666666666666666,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_38136d146cef1c08,high,pending,trip_volume,2026-01-18,22,231,Manhattan,TriBeCa/Civic Center,130,130.0,30.0,9.635582278237074,3.3333333333333335,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_4e870e910b9784a2,high,pending,trip_volume,2026-01-18,23,249,Manhattan,West Village,247,247.0,44.0,8.557601510859302,4.613636363636363,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_64b6f60553377787,high,pending,trip_volume,2026-01-18,22,263,Manhattan,Yorkville West,130,130.0,42.0,19.785062277980124,2.0952380952380953,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_028a809efd880ff9,high,pending,trip_volume,2026-01-19,0,79,Manhattan,East Village,219,219.0,36.0,7.260694646130407,5.083333333333333,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_de5d8403a5f754dd,high,pending,trip_volume,2026-01-19,1,79,Manhattan,East Village,147,147.0,25.0,20.571968164036154,4.88,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5a1491d3ba016321,high,pending,trip_volume,2026-01-19,2,79,Manhattan,East Village,93,93.0,19.0,7.130330885895435,3.8947368421052633,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_55a7cdac7e84d312,high,pending,trip_volume,2026-01-19,3,79,Manhattan,East Village,78,78.0,6.0,24.281667341157426,12.0,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_dd37d39fc22504d5,high,pending,trip_volume,2026-01-19,21,90,Manhattan,Flatiron,95,95.0,43.0,11.691173164260983,1.2093023255813953,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3582818ef7d36462,high,pending,trip_volume,2026-01-19,0,107,Manhattan,Gramercy,77,77.0,12.0,65.0,5.416666666666667,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_292012212dc0d1fa,high,pending,trip_volume,2026-01-19,1,114,Manhattan,Greenwich Village South,102,102.0,26.0,12.815324430055309,2.923076923076923,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_bcf2a6f32a0b8360,high,pending,trip_volume,2026-01-19,14,144,Manhattan,Little Italy/NoLiTa,80,80.0,37.0,29.003102657493592,1.162162162162162,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_c870a2db4350544f,high,pending,trip_volume,2026-01-19,15,144,Manhattan,Little Italy/NoLiTa,111,111.0,49.0,41.818427087548905,1.2653061224489797,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_83ab5df23684c56c,high,pending,trip_volume,2026-01-19,0,148,Manhattan,Lower East Side,109,109.0,26.0,27.991366518278703,3.1923076923076925,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d4765ef2b1506265,high,pending,trip_volume,2026-01-19,19,186,Manhattan,Penn Station/Madison Sq West,557,557.0,154.0,18.121318404604526,2.616883116883117,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_66bef1e938082e77,high,pending,trip_volume,2026-01-19,16,211,Manhattan,SoHo,83,83.0,35.0,32.37555645487657,1.3714285714285714,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_9eca731dd4299bce,high,pending,trip_volume,2026-01-19,1,249,Manhattan,West Village,125,125.0,32.0,6.969737847924817,2.90625,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_393b81e723b0b16d,high,pending,trip_volume,2026-01-20,23,142,Manhattan,Lincoln Square East,262,262.0,68.0,26.170241467691895,2.8529411764705883,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_989bd04ab4279b0b,high,pending,trip_volume,2026-01-22,23,142,Manhattan,Lincoln Square East,393,393.0,127.0,14.353163361661947,2.094488188976378,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_73452476927e4558,high,pending,trip_volume,2026-01-25,0,50,Manhattan,Clinton West,77,77.0,28.0,49.0,1.75,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_1207eec958fe63f9,high,pending,median_trip_duration,2026-01-25,8,132,Queens,JFK Airport,79,2824.0,1370.0,20.431449255811863,1.0613138686131387,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_5e1d9da8d4bd2aee,high,pending,trip_volume,2026-01-25,22,138,Queens,LaGuardia Airport,0,0.0,230.0,-155.1328746796169,-1.0,low,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_ce58803e88f29503,high,pending,trip_volume,2026-01-25,23,138,Queens,LaGuardia Airport,0,0.0,325.0,-31.31564240427049,-1.0,low,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f8219e35540ee120,high,pending,median_fare_per_mile,2026-01-27,8,42,Manhattan,Central Harlem North,77,11.808901918976547,6.4642857142857135,16.97898875159142,0.8267914570792451,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_30a028bfc9a195ac,high,pending,trip_volume,2026-01-27,19,43,Manhattan,Central Park,102,102.0,40.0,10.454606771887226,1.55,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f992fc70e306827b,high,pending,median_trip_duration,2026-01-27,11,48,Manhattan,Clinton East,91,1490.0,735.0,12.583333333333334,1.0272108843537415,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_08b3b4d94a27d71e,high,pending,median_trip_duration,2026-01-27,12,48,Manhattan,Clinton East,81,1379.0,660.0,11.021792183265273,1.0893939393939394,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_544e39bba827e154,high,pending,median_trip_duration,2026-01-27,13,48,Manhattan,Clinton East,83,1305.0,642.5,10.898783613493764,1.0311284046692606,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_15505c9ba99af3fe,high,pending,gross_fare_per_trip,2026-01-27,9,79,Manhattan,East Village,108,43.552129629629626,23.89962264150944,18.09847503930903,0.8222936103596565,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_98359dd4185aa9c5,high,pending,median_trip_duration,2026-01-27,9,140,Manhattan,Lenox Hill East,176,1435.5,775.0,11.008333333333333,0.8522580645161291,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_888c985b62225d05,high,pending,median_trip_duration,2026-01-27,16,140,Manhattan,Lenox Hill East,128,1867.0,706.0,19.35,1.6444759206798867,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_25ea38afc162855b,high,pending,median_trip_duration,2026-01-27,17,140,Manhattan,Lenox Hill East,126,1394.0,667.0,11.959872735109382,1.0899550224887555,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_9042f86034daaa38,high,pending,median_trip_duration,2026-01-27,10,143,Manhattan,Lincoln Square West,101,1331.0,693.0,10.633333333333333,0.9206349206349206,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3366a9d6bb653bf2,high,pending,trip_volume,2026-01-27,23,158,Manhattan,Meatpacking/West Village West,107,107.0,33.0,12.478079050317012,2.242424242424242,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e28ca8b1b14d0c31,high,pending,median_fare_per_mile,2026-01-27,15,161,Manhattan,Midtown Center,279,16.38737908797789,8.881944444444443,30.021738574133792,0.8450215704994658,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_20e766db8714c17f,high,pending,median_trip_duration,2026-01-27,15,161,Manhattan,Midtown Center,279,1562.0,781.0,13.016666666666667,1.0,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_6be411f4ebc3059f,high,pending,median_trip_duration,2026-01-27,14,162,Manhattan,Midtown East,206,1455.5,797.0,10.975,0.8262233375156838,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_389a73217a5b17ab,high,pending,median_fare_per_mile,2026-01-27,15,162,Manhattan,Midtown East,196,15.887850467289718,8.465909090909092,29.687765505522506,0.8766856927805303,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_1f61478edb8494c6,high,pending,median_trip_duration,2026-01-27,15,162,Manhattan,Midtown East,196,1503.0,773.0,12.166666666666666,0.944372574385511,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f0165f75928978f8,high,pending,median_trip_duration,2026-01-27,15,164,Manhattan,Midtown South,110,1251.0,610.0,10.683333333333334,1.0508196721311476,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_cd4c7d9cb9c43fcc,high,pending,trip_volume,2026-01-27,17,166,Manhattan,Morningside Heights,100,100.0,42.0,39.12046404964252,1.380952380952381,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_b28c791447313485,high,pending,median_fare_per_mile,2026-01-27,15,229,Manhattan,Sutton Place/Turtle Bay North,85,19.32642487046632,9.450549450549449,39.50350167966748,1.0450054223400411,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_2f3deea614c16e48,high,pending,median_trip_duration,2026-01-27,15,229,Manhattan,Sutton Place/Turtle Bay North,85,1580.0,730.5,14.158333333333333,1.16290212183436,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_49025f3857621dc0,high,pending,median_trip_duration,2026-01-27,16,229,Manhattan,Sutton Place/Turtle Bay North,97,1334.0,662.0,11.2,1.0151057401812689,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_c557c90392837a69,high,pending,median_trip_duration,2026-01-27,15,230,Manhattan,Times Sq/Theatre District,117,1445.0,797.0,10.8,0.8130489335006273,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_a1cfa9fa68a59184,high,pending,gross_fare_per_trip,2026-01-27,8,239,Manhattan,Upper West Side South,118,50.67694915254236,25.312244897959186,25.364704254583177,1.0020724892966022,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_593d2ab04d505bff,high,pending,median_trip_duration,2026-01-27,9,239,Manhattan,Upper West Side South,125,1429.0,733.0,11.6,0.9495225102319236,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_59ee195a329bab5a,high,pending,median_trip_duration,2026-01-27,11,239,Manhattan,Upper West Side South,180,1269.0,638.5,10.508333333333333,0.9874706342991386,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f7b5dde8551e6ac1,high,pending,median_trip_duration,2026-01-27,8,262,Manhattan,Yorkville East,89,1571.0,832.0,12.316666666666666,0.8882211538461539,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_90f2c945b33beccc,high,pending,median_trip_duration,2026-01-28,9,48,Manhattan,Clinton East,116,1323.0,687.0,10.6,0.925764192139738,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_6fd9d9520ca5fc3a,high,pending,median_trip_duration,2026-01-28,15,90,Manhattan,Flatiron,93,1402.0,691.0,11.85,1.0289435600578871,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_bcb987b9255feda9,high,pending,trip_volume,2026-01-28,0,132,Queens,JFK Airport,272,272.0,76.0,11.016682404784389,2.5789473684210527,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0c764c505a599bef,high,pending,trip_volume,2026-01-28,1,132,Queens,JFK Airport,195,195.0,62.0,8.970727101038717,2.1451612903225805,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_31f7470572e975d8,high,pending,median_trip_duration,2026-01-28,14,140,Manhattan,Lenox Hill East,150,1579.0,845.0,12.233333333333333,0.8686390532544379,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_56101ea161357dbf,high,pending,median_trip_duration,2026-01-28,16,140,Manhattan,Lenox Hill East,174,1461.0,788.0,11.216666666666667,0.8540609137055838,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_33568d3d23a4ffdb,high,pending,median_trip_duration,2026-01-28,16,141,Manhattan,Lenox Hill West,177,1296.0,564.0,12.2,1.297872340425532,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d30aac1d136aeb54,high,pending,median_fare_per_mile,2026-01-28,17,141,Manhattan,Lenox Hill West,204,14.4,8.0,25.6,0.8,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_578e2b2184207ec2,high,pending,median_fare_per_mile,2026-01-28,12,162,Manhattan,Midtown East,189,17.0,9.304347826086957,30.782608695652172,0.8271028037383177,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
